global_idx,sentence,verb,theme,theme.pron,recipient,rec.pron,verb_lemma,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,loose-balanced_ratio,loose-default_ratio,removed_ratio,conti
5930,"Why had Lance taken her to Jumpoff, away from the fighting, and then gone straight to the saloon and gotten so drunk that he fought every one in town before he left in the morning?",taken,her,p,jumpoff,n,take,VBN,3,lance,IN,ADP,6,PRP,PRON,4,to,5,38,prep,alternating,"Why had Lance taken jumpoff her, away from the fighting, and then gone straight to the saloon and gotten so drunk that he fought every one in town before he left in the morning?",-0.2994308472,-0.1526842117,-0.2579641342,-0.2074446678,0.1008577346801757,1
17359,I'll be able to take one of those boudoir photos of myself for miss hauser.,take,one of those boudoir photos of myself,n,miss hauser,n,take,VB,5,,IN,ADP,14,CD,NUM,6,for,13,17,dative,benefactive_po_only,I'll be able to take miss hauser one of those boudoir photos of myself.,-0.4715676308,-0.3994688988,-0.174144268,-0.4807252884,0.1149673461914062,1
8145,"This pain is the notice given us by the Law to the effect that we are obstructing the growth of the Life Plant, and, if we are wise, we will heed the warning.",given,us,p,the effect that we are obstructing the growth of the life plant,n,give,VBN,5,,IN,ADP,11,PRP,PRON,6,to,10,37,prep,alternating,"This pain is the notice given the effect that we are obstructing the growth of the life plant us by the Law, and, if we are wise, we will heed the warning.",-0.5875303745,-0.4644019604,-0.5275144577,-0.5863697529,0.4724693298339844,0
24436,"Furthermore, she had amassed a great fortune abroad and decided to bequeath it to the three.",bequeath,it,i,the three,n,bequeath,VB,12,,IN,ADP,15,PRP,PRON,13,to,14,18,dative,alternating,"Furthermore, she had amassed a great fortune abroad and decided to bequeath the three it.",-0.5008840561,-0.2864470482,-0.2310361862,-0.4897799492,0.398658275604248,1
21731,"Luke, Obi-Wan and the droids go to Mos Eisley to find a pilot to take them to Alderaan.",take,them,p,alderaan,n,take,VB,15,,IN,ADP,18,PRP,PRON,16,to,17,20,prep,alternating,"Luke, Obi-Wan and the droids go to Mos Eisley to find a pilot to take alderaan them.",-0.6746013165,-0.3970584869,-0.4605560303,-0.4612526894,0.351381778717041,1
23737,"""Taking tour groups to Europe is the hobby of the Rev.",Taking,tour groups,n,europe,n,take,VBG,1,,IN,ADP,5,NNS,NOUN,2,to,4,12,prep,alternating,"""Taking europe tour groups is the hobby of the Rev.",-0.5772380829,-0.3771367073,-0.2604136467,-0.5041437149,0.5479345321655273,1
17904,-Miss Froy gave a packet to the waiter.,gave,a packet,n,the waiter,n,give,VBD,2,-miss froy,IN,ADP,6,NN,NOUN,3,to,5,9,prep,alternating,-Miss Froy gave the waiter a packet.,0.02370500565,-0.3980264664,-0.5561213493,-0.4204096794,0.967599391937256,1
21827,"Because of this, some people trap birds and take them to other countries to sell.",take,them,p,other countries,n,take,VBP,9,,IN,ADP,12,PRP,PRON,10,to,11,17,prep,alternating,"Because of this, some people trap birds and take other countries them to sell.",-1.461423635,-0.897298336,-0.8483140469,-0.9888851643,0.8556380271911621,1
5136,"I took both the woman and her child to my first wife, and asked her to feed and take care of them; but she, being jealous, changed my wife into a cow, and my son into a calf.",took,both the woman and her child,n,my first wife,n,take,VBD,1,i,IN,ADP,9,NN,NOUN,2,to,8,44,prep,alternating,"I took my first wife both the woman and her child, and asked her to feed and take care of them; but she, being jealous, changed my wife into a cow, and my son into a calf.",-0.1016442776,-0.02989244461,-0.03076434135,-0.2026193142,0.0685896873474121,1
20888,"In winter 659, Gaozong sent Su Dingfang to Xinjiang.",sent,su dingfang,n,xinjiang,n,send,VBD,5,gaozong,IN,ADP,9,NNP,PROPN,6,to,8,11,prep,alternating,"In winter 659, Gaozong sent xinjiang Su Dingfang.",-1.752062321,-1.026687145,-1.384982109,-1.403795719,0.7437953948974609,1
24908,"Yancy brought strong winds to Japan, amounting to 42 casualties and widespread damage.",brought,strong winds,n,japan,n,bring,VBD,1,yancy,IN,ADP,5,NNS,NOUN,2,to,4,15,dative,alternating,"Yancy brought japan strong winds, amounting to 42 casualties and widespread damage.",-0.8448033333,-0.09887695313,-0.4861354828,-0.4273138046,0.3397045135498047,1
21510,"In 1762, after the French and Indian War, France secretly gave all the territory west of the Mississippi River to Spain, per the Treaty of Fontainebleau.",gave,all the territory west of the mississippi river,n,spain,n,give,VBD,12,france,IN,ADP,22,NN,NOUN,13,to,21,30,dative,alternating,"In 1762, after the French and Indian War, France secretly gave spain all the territory west of the Mississippi River, per the Treaty of Fontainebleau.",-0.1463551521,-0.1296703815,-0.238243103,-0.3418381214,0.0742855072021484,1
23391,"My wife took my daughters one year when they were getting some points for school, took them to an elderly home,",took,them,p,an elderly home,n,take,VBD,16,,IN,ADP,19,PRP,PRON,17,to,18,23,prep,alternating,"My wife took my daughters one year when they were getting some points for school, took an elderly home them,",-0.7335281372,-0.6048679352,-0.7020058632,-0.8063735962,0.5242042541503906,1
11784,I've no compunction about sending you to your death.,sending,you,p,your death,n,send,VBG,5,,IN,ADP,8,PRP,PRON,6,to,7,11,prep,alternating,I've no compunction about sending your death you.,-1.566482306,-1.057948828,-0.7948646545,-1.728565931,1.094509840011597,1
22284,"In the late 1980s and early 1990s, Republican President Ronald Reagan brought the Cold War to an end.",brought,the cold war,n,an end,n,bring,VBD,12,republican president ronald reagan,IN,ADP,17,NNP,PROPN,13,to,16,20,prep,alternating,"In the late 1980s and early 1990s, Republican President Ronald Reagan brought an end the Cold War.",-0.4499611855,-0.1574935913,-0.1927862167,-0.231071949,0.2829172611236572,1
25099,"The summer of 2015 brought new renovations to WVUM's office, modernizing it and increasing space substantially.",brought,new renovations,n,wvum's office,n,bring,VBD,4,the summer of 2015,IN,ADP,8,NNS,NOUN,5,to,7,19,prep,alternating,"The summer of 2015 brought wvum's office new renovations, modernizing it and increasing space substantially.",-0.9431080818,-0.8871917725,-0.8320455551,-0.4964461327,0.5237088203430176,1
21123,"Lamborghini brought his misgivings to Enzo Ferrari's attention, but was dismissed by the notoriously pride-filled Modenan.",brought,his misgivings,n,enzo ferrari's attention,n,bring,VBD,1,lamborghini,IN,ADP,5,NNS,NOUN,2,to,4,19,prep,alternating,"Lamborghini brought enzo ferrari's attention his misgivings, but was dismissed by the notoriously pride-filled Modenan.",-0.894384861,-0.6032710075,-0.03890419006,-0.8495526314,0.5725865364074707,1
51,would you read that story to me peter?,read,that story,n,me,p,read,VB,2,you,IN,ADP,6,NN,NOUN,3,to,5,9,prep,alternating,would you read me that story peter?,-0.1905801296,-0.6950786114,-0.412623167,-0.3935987949,1.1666884422302246,1
10878,"If I wanna go to heaven, I will prepare enough food and everything for all of you.",prepare,enough food and everything,n,all of you,n,prepare,VB,9,i,IN,ADP,15,NN,NOUN,10,for,14,19,dative,benefactive_alternating,"If I wanna go to heaven, I will prepare all of you enough food and everything.",-0.5037357807,-0.5880887508,-0.5164241791,-0.6798927784,0.4586117267608642,1
7860,Edwin said nothing to this sincere outburst.,said,nothing,n,this sincere outburst,n,say,VBD,1,edwin,IN,ADP,4,NN,PRON,2,to,3,8,prep,po_only,Edwin said this sincere outburst nothing.,-1.539080143,-1.910689831,-1.583459377,-1.962132931,1.444599151611328,1
22059,"Despite doubts he would be capable of returning, the Canadiens signed him to a one-year, US$300, 000 contract.",signed,him,p,"a one-year , us$ 300 , 000 contract",n,sign,VBD,11,the canadiens,IN,ADP,14,PRP,PRON,12,to,13,23,prep,alternating,"Despite doubts he would be capable of returning, the Canadiens signed a one-year, us$ 300, 000 contract him.",-0.4022660255,-0.3217322826,-0.1072075367,-0.2593004704,0.1074361801147461,1
23842,The 130th overall pick was acquired by the Eagles in a trade that sent Sam Bradford to the Minnesota Vikings.,sent,sam bradford,n,the minnesota vikings,n,send,VBD,13,that,IN,ADP,17,NNP,PROPN,14,to,16,21,dative,alternating,The 130th overall pick was acquired by the Eagles in a trade that sent the minnesota vikings Sam Bradford.,-0.5452079773,-0.5915765762,-0.3475232124,-0.429309845,0.4110970497131347,1
15653,I have told you again and again to all the good things done,told,you,p,all the good things done,n,tell,VBD,2,i,IN,ADP,8,PRP,PRON,3,to,7,13,prep,alternating,I have told all the good things done you again and again,-0.3350112438,-1.108072996,-0.7327487469,-1.076846838,0.8008167743682861,0
8423,"For an instant only the man stared at Stephen, and then he dragged himself to the wall.",dragged,himself,p,the wall,n,drag,VBD,13,he,IN,ADP,16,PRP,PRON,14,to,15,19,prep,alternating,"For an instant only the man stared at Stephen, and then he dragged the wall himself.",-0.5887556076,-0.5319373608,-0.5161783695,-0.6046524048,0.6915023326873779,1
21592,They gave many books to the convents at Fraenaurach and Altenhohenau.,gave,many books,n,the convents at fraenaurach and altenhohenau,n,give,VBD,1,they,IN,ADP,5,NNS,NOUN,2,to,4,12,prep,alternating,They gave the convents at fraenaurach and altenhohenau many books.,-0.7076869011,-0.5009768009,-0.4876692295,-0.3307917118,0.5128402709960938,1
18077,"In time, the Bloodstone yielded its mysteries to me.",yielded,its mysteries,n,me,p,yield,VBD,5,the bloodstone,IN,ADP,9,NNS,NOUN,6,to,8,11,prep,alternating,"In time, the Bloodstone yielded me its mysteries.",-1.197082043,-0.835711956,-0.4629244804,-0.8591704369,0.8260765075683594,1
22120,"Later, the Emperor Rudolf II took it to Prague.",took,it,i,prague,n,take,VBD,6,the emperor rudolf ii,IN,ADP,9,PRP,PRON,7,to,8,11,prep,alternating,"Later, the Emperor Rudolf II took prague it.",-1.486132622,-0.2705173492,-0.1120986938,-0.4914703369,0.7940587997436523,1
7007,It is said that they even went so far as to send a message to Orseolo encouraging his coming.,send,a message encouraging his coming,n,orseolo,n,send,VB,11,,IN,ADP,15,NN,NOUN,12,to,14,20,dative,alternating,It is said that they even went so far as to send orseolo a message encouraging his coming.,-0.1945297718,0.03282165527,0.08984208107,-0.03390145302,0.2421283721923828,0
718,daddy is going to get a band aid for you.,get,a band aid,n,you,p,get,VB,4,,IN,ADP,9,NN,NOUN,5,for,8,11,dative,benefactive_alternating,daddy is going to get you a band aid.,0.01226305962,-0.3634967804,-0.4502665997,0.08520102501,0.605764627456665,1
22877,"When a user submits an edit to a page, MediaWiki writes it to the database, but without deleting the previous versions of the page, thus allowing easy reverts in case of vandalism or spamming.",writes,it,i,the database,n,write,VBZ,11,mediawiki,IN,ADP,14,PRP,PRON,12,to,13,38,prep,alternating,"When a user submits an edit to a page, MediaWiki writes the database it, but without deleting the previous versions of the page, thus allowing easy reverts in case of vandalism or spamming.",-0.1978783607,-0.1512365341,-0.2435679436,-0.2362008095,0.1700367927551269,1
9918,I have to cook dinner for Bom and Grandpa.,cook,dinner,n,bom and grandpa,n,cook,VB,3,,IN,ADP,6,NN,NOUN,4,for,5,10,dative,benefactive_alternating,I have to cook bom and grandpa dinner.,-1.121128559,-1.589562893,-1.060789585,-0.8225541115,0.7773308753967285,1
516,you gave it to her to eat?,gave,it,i,her,p,give,VBD,1,you,IN,ADP,4,PRP,PRON,2,to,3,8,dative,alternating,you gave her it to eat?,-1.000881195,-0.7522833347,-0.8723247051,-1.106309891,0.1304054260253906,1
7504,"But you tell Langton from me, when you see him, that if he likes to try his hand at a set of elegiacs on a poor old cat of mine that died the other day, I'll look 'em over if he brings them to me after school some day, and if they're what I consider worthy of the deceased's many virtues, I'll find some way of rewarding him.",brings,them,p,me,p,bring,VBZ,45,he,IN,ADP,48,PRP,PRON,46,to,47,78,dative,alternating,"But you tell Langton from me, when you see him, that if he likes to try his hand at a set of elegiacs on a poor old cat of mine that died the other day, I'll look 'em over if he brings me them after school some day, and if they're what I consider worthy of the deceased's many virtues, I'll find some way of rewarding him.",-0.0947637558,-0.05113863945,-0.02858638763,-0.05216145515,0.0752401351928711,1
5123,"The King then said to his servants: ""Remove this man and take him to my Palace; change his clothes for some of mine, place him in my bed, and, until I give further orders, recognise him as your King, and let him use as much money as he likes. """,take,him,p,my palace,n,take,VB,13,,IN,ADP,16,PRP,PRON,14,to,15,59,prep,alternating,"The King then said to his servants: ""Remove this man and take my palace him; change his clothes for some of mine, place him in my bed, and, until I give further orders, recognise him as your King, and let him use as much money as he likes. """,-0.3102324009,-0.1265649796,-0.1463344097,-0.3240983486,0.248899221420288,1
2580,Mum can I take these to the table?,take,these,n,the table,n,take,VB,3,i,IN,ADP,6,DT,PRON,4,to,5,9,prep,alternating,Mum can I take the table these?,-1.485372305,-1.007711411,-0.8145370483,-1.25243783,1.060922622680664,1
22781,Some vegetables like celery or carrots contribute much less to the bodies fat supply.,contribute,much less,n,the bodies fat supply,n,contribute,VBP,6,some vegetables like celery or carrots,IN,ADP,10,JJR,ADJ,7,to,9,15,prep,po_only,Some vegetables like celery or carrots contribute the bodies fat supply much less.,-1.044212818,-1.011949062,-1.142501354,-1.25378561,0.825594425201416,1
18590,Just give it to me.,give,it,i,me,p,give,VB,1,,IN,ADP,4,PRP,PRON,2,to,3,6,prep,alternating,Just give me it.,-1.146518469,-0.9941980839,-0.8289432526,-1.137058735,0.1816992759704589,1
21237,"He creates a monster by putting together dead parts into a body and then bringing the body to life, but is scared by how ugly the monster is and abandons it.",bringing,the body,n,life,n,bring,VBG,14,,IN,ADP,18,NN,NOUN,15,to,17,33,prep,alternating,"He creates a monster by putting together dead parts into a body and then bringing life the body, but is scared by how ugly the monster is and abandons it.",-0.6862969398,-0.3501050472,-0.4508731365,-0.5278384686,0.463874340057373,1
